2,status_code,pred_list,wbs_id,task_name,start_date,end_date,UNIFORMAT,,,,,,,,,,,MASTERFORMAT,,,
L5240,Not Started,L5210,15059 LMES-5.9.1,LEVEL 05 - HVAC DUCTWORK,42992.33333,42998.66667,D,Services,D30,HVAC,D3040,Distribution Systems,D3040100,Air Distribution Systems,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 31 00,HVAC Ducts And Casings
L5210,Not Started,L5130 L5220 L5220,15059 LMES-5.9.1,LEVEL 05 - FAN COIL UNITS,42985.33333,42991.66667,,,,,,,,,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 34 00,HVAC Fans
L5220,Not Started,L5200 L5200,15059 LMES-5.9.1,LEVEL 05 - HYDRONIC PIPING,42985.33333,42991.66667,D,Services,D30,HVAC,D3040,Distribution Systems,,,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 21 00,Hydronic Piping And Pumps
L5430,Not Started,L5330 L5400 L5410,15059 LMES-5.9.1,LEVEL 05 - PLUMBING FIXTURES,43151.33333,43164.66667,D,Services,D20,Plumbing,D2010,Plumbing Fixtures,,,,,,22 00 00,Plumbing,22 41 00,Residential Plumbing Fixtures
L5150,Not Started,L5130 L4160,15059 LMES-5.9.1,LEVEL 05 - ELECTRICAL WALL ROUGH IN,42975.33333,42979.66667,D,Services,D50,Electrical,D5090,Other Electrical Systems,D5090400,General Construction Items (Elect.),,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L5230,Not Started,L5210 L5360,15059 LMES-5.9.1,LEVEL 05 - MEP EQUIPMENT CONNECTION,42996.33333,43000.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L5250,Not Started,L5240 L5220,15059 LMES-5.9.1,LEVEL 05 - INSULATE PLUMBING/ HVAC,42999.33333,43005.66667,D,Services,D20,Plumbing,D2030,Sanitary Waste,D2030500,Pipe Insulation,,,,22 00 00,Plumbing,22 07 00,Plumbing Insulation
L5160,Not Started,L5150 L5340,15059 LMES-5.9.1,LEVEL 05 - ELECTRICAL OH ROUGH IN,42979.33333,42986.66667,D,Services,D50,Electrical,D5090,Other Electrical Systems,D5090400,General Construction Items (Elect.),,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L5320,Not Started,L5230 L5300 L11690 L9150,15059 LMES-5.9.1,LEVEL 05 - TEMP CONTROLLED AIR,43035.33333,43035.66667,,,,,,,,,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 21 00,Hydronic Piping And Pumps
L5370,Not Started,L5350 L11690 L5360 L5440 L5390,15059 LMES-5.9.1,LEVEL 05 - PERMANENT POWER,43035.33333,43035.66667,,,,,,,,,,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L5410,Not Started,L5300 L5380,15059 LMES-5.9.1,LEVEL 05 - WALL COVERINGS,43144.33333,43150.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010130,Wall Finishes - Coverings,,09 00 00,Finishes,09 72 00,Wall Coverings
L5510,Not Started,L6510,15059 LMES-5.9.1,LEVEL 05 - EIFS- FINISH COAT,43111.33333,43117.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,07 00 00,Thermal and Moisture Protection,07 24 00,Exterior Insulation and Finish Systems
L5180,Not Started,L4180 L5110 L5130,15059 LMES-5.9.1,LEVEL 05 - FIRE PROTECTION MAINS,42984.33333,42986.66667,,,,,,,,,,,,21 00 00,Fire Suppression,21 12 00,Fire-Suppression Standpipes
L6000,Not Started,L5070 L5070 AP033060,15059 LMES-5.9.2,LEVEL 06 - INSTALL SOFFIT FORMS,42922.33333,42926.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030100,Applied Ceiling Finishes,C3030140,Ceiling Finishes - Paneling,,03 00 00,Concrete,03 11 00,Concrete Forming
L6010,Not Started,L6000,15059 LMES-5.9.2,LEVEL 06 - PERIMETER FORM/ MEP SLEEVES,42922.33333,42926.66667,,,,,,,,,,,,03 00 00,Concrete,03 15 00,Concrete Accessories
L6020,Not Started,L6010 FB033060,15059 LMES-5.9.2,LEVEL 06 - SLAB REINFORCING,42923.33333,42927.66667,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010400,Upper Floor Framing - Systems,B1010410,CIP Slabs - One Way,,03 00 00,Concrete,03 21 00,Reinforcing Bars
L6040,Not Started,L6020 L6030,15059 LMES-5.9.2,LEVEL 06 - SLAB POUR/ CURE,42928.33333,42935.66667,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010400,Upper Floor Framing - Systems,B1010410,CIP Slabs - One Way,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L6060,Not Started,L6040,15059 LMES-5.9.2,LEVEL 06 - STRESS P.T.,42936.33333,42936.66667,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010400,Upper Floor Framing - Systems,B1010410,CIP Slabs - One Way,,03 00 00,Concrete,03 23 00,Stressed Tendons Reinforcing
L6050,Not Started,L6040,15059 LMES-5.9.2,LEVEL 06 - COLUMNS & SHEARWALLS/ STRIP PERIMETER FORM,42929.33333,42933.66667,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010200,Upper Floor Framing - Vertical Elements,,,,03 00 00,Concrete,03 11 00,Concrete Forming
L6070,Not Started,L6060 L6050,15059 LMES-5.9.2,LEVEL 06 - STRIP FORMS,42937.33333,42941.66667,G,Building Sitework,G20,Site Improvement,G2020,Parking Lots,G2020300,Curbs Gutters & Drains,,,,03 00 00,Concrete,03 11 00,Concrete Forming
L6090,Not Started,L9070 L7-1070 L7-2070,15059 LMES-5.9.2,LEVEL 06 - GRIND L7 SOFFIT,42954.33333,42956.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030100,Applied Ceiling Finishes,C3030140,Ceiling Finishes - Paneling,,03 00 00,Concrete,03 11 00,Concrete Forming
L6120,Not Started,L6090 L6100 L5120 L8070,15059 LMES-5.9.2,LEVEL 06 - EXTERIOR FRAMING,42983.33333,42996.66667,,,,,,,,,,,,05 00 00,Metals,05 42 00,Cold-Formed Metal Joist Framing
L6130,Not Started,L6090 L6120 L6100 L6-7000,15059 LMES-5.9.2,LEVEL 06 - FRAME INTERIOR PARTITIONS,42978.33333,42999.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010185,Partition Components - Metal Framing,,05 00 00,Metals,05 42 00,Cold-Formed Metal Joist Framing
L6140,Not Started,L6120 L5140,15059 LMES-5.9.2,LEVEL 06 - SHEATHING/ WATERPROOFING,42991.33333,43004.66667,,,,,,,,,,,,06 00 00,Wood Plastics and Composites,06 16 00,Sheathing
L6200,Not Started,L6130 L5200,15059 LMES-5.9.2,LEVEL 06 - WALL/ OVERHEAD PLUMBING ROUGH IN,42992.33333,43005.66667,D,Services,D20,Plumbing,D2090,Other Plumbing Systems,D2090900,Misc. Other Plumbing Systems,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L6170,Not Started,L6140 L5170,15059 LMES-5.9.2,LEVEL 06 - EIFS- FOAM,43005.33333,43018.66667,,,,,,,,,,,,07 00 00,Thermal and Moisture Protection,07 24 00,Exterior Insulation and Finish Systems
L6260,Not Started,L6181 L6150 L6250 L6200 L6140 L7140 L6210 L6190,15059 LMES-5.9.2,LEVEL 06 - INSTALL GWB @ PARTITIONS,43038.33333,43056.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L6190,Not Started,L6170,15059 LMES-5.9.2,LEVEL 06 - WINDOWS,43019.33333,43032.66667,B,Shell,B20,Exterior Enclosure,B2020,Exterior Windows,B2020100,Windows,B2020110,Windows - Aluminum,,08 00 00,Openings,08 51 00,Metal Windows
L6270,Not Started,L6260 L6200,15059 LMES-5.9.2,LEVEL 06 - CEILING  FRAMING,43006.33333,43019.66667,,,,,,,,,,,,05 00 00,Metals,05 42 00,Cold-Formed Metal Joist Framing
L6310,Not Started,L6260 L6300,15059 LMES-5.9.2,LEVEL 06 - TUBS/ SHOWERS,43123.33333,43136.66667,D,Services,D20,Plumbing,D2010,Plumbing Fixtures,D2010700,Showers,D2010710,Showers,,22 00 00,Plumbing,22 41 00,Residential Plumbing Fixtures
L6280,Not Started,L6270,15059 LMES-5.9.2,LEVEL 06 - CEILING  MEP ROUGH IN,43027.33333,43033.66667,C,Interiors,C30,Interior Finishes,,,,,,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L6330,Not Started,L6310 L6300,15059 LMES-5.9.2,LEVEL 06 - WALL/ FLOOR TILE,43137.33333,43150.66667,C,Interiors,C30,Interior Finishes,,,,,,,,09 00 00,Finishes,09 30 00,Tiling
L6290,Not Started,L6280 L6181 L6250 L6160,15059 LMES-5.9.2,LEVEL 06 - INSTALL GWB @ COFFER CEILINGS,43089.33333,43105.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030200,Suspended Ceilings,C3030220,Suspended Ceilings - Gypsum Board,,09 00 00,Finishes,09 29 00,Gypsum Board
L6300,Not Started,L6290 L6260 L5300,15059 LMES-5.9.2,LEVEL 06 - TAPE AND FLOAT,43119.33333,43139.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L6380,Not Started,L6330 L6300 L6320 L6330 L5380,15059 LMES-5.9.2,LEVEL 06 - PAINT,43144.33333,43157.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L6390,Not Started,L6380 L6360,15059 LMES-5.9.2,LEVEL 06 - MEP TRIM @ CEILING COFFERS,43158.33333,43164.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L6400,Not Started,L6380 L6330 L6320,15059 LMES-5.9.2,LEVEL 06 - MILLWORK,43158.33333,43171.66667,,,,,,,,,,,,06 00 00,Wood Plastics and Composites,06 22 00,Millwork
L6440,Not Started,L6330 L6400 L6390 L6360 L6430 L6410 L6505,15059 LMES-5.9.2,LEVEL 06 - MEP TRIM OUT,43172.33333,43178.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L6450,Not Started,L6390 L6440 L6310 L6420 L6470,15059 LMES-5.9.2,LEVEL 06 - FLOORING,43179.33333,43192.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,09 00 00,Finishes,09 64 00,Wood Flooring
L6460,Not Started,L6440 L6380 FB081600 FB081600,15059 LMES-5.9.2,LEVEL 06 - DOORS/HARDWARE,43179.33333,43192.66667,C,Interiors,C10,Interior Construction,C1020,Interior Doors,,,,,,08 00 00,Openings,08 14 00,Wood Doors
L6470,Not Started,L6330 L6440,15059 LMES-5.9.2,LEVEL 06 - ACCESSORIES,43172.33333,43178.66667,,,,,,,,,,,,,,,
L6480,Not Started,L6450 L6460 L6470 C1110 LE6000 L6-9560 L6-9550 L6-9345 L6-9370 L6-9375 L6-9180 L6-9155 L6-9160 LE10150,15059 LMES-5.9.2,LEVEL 06 - PUNCHLIST,43173.33333,43179.66667,,,,,,,,,,,,01 00 00,General Requirements,01 45 00,Quality Control
L6100,Not Started,L5100 L9070 L8-2070,15059 LMES-5.19,STAIR 01 LEVEL 06 - INSTALL STAIRS,42962.33333,42963.66667,C,Interiors,C20,Stairs,C2010,Stair Construction,C2010100,Regular Stairs,C2010130,Stairs - Steel,,05 00 00,Metals,05 51 00,Metal Stairs
L6030,Not Started,L6020,15059 LMES-5.9.2,LEVEL 06 - SLAB ELECTRICAL ROUGH IN,42923.33333,42927.66667,D,Services,D50,Electrical,D5090,Other Electrical Systems,D5090400,General Construction Items (Elect.),,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L6110,Not Started,L9070 L5110 L6090,15059 LMES-5.9.2,LEVEL 06 - FIRE PROTECTION STANDPIPE,42965.33333,42965.66667,D,Services,D40,Fire Protection,D4020,Standpipes,D4020300,Standpipe Equipment,,,,21 00 00,Fire Suppression,21 12 00,Fire-Suppression Standpipes
L6181,Not Started,L5181 L6180,15059 LMES-5.9.2,LEVEL 06 - FIRE PROTECTION BRANCHES,43006.33333,43014.66667,,,,,,,,,,,,21 00 00,Fire Suppression,21 12 00,Fire-Suppression Standpipes
L6420,Not Started,L6380 L6410 L5420,15059 LMES-5.9.2,LEVEL 06 - FIRE PROTECTION TRIM OUT,43165.33333,43178.66667,D,Services,D50,Electrical,D5030,Communications and Security,D5030700,Fire Alarm Systems,,,,21 00 00,Fire Suppression,21 05 00,Common Work Results for Fire Suppression
L6340,Not Started,L6130 L5340 L6150,15059 LMES-5.9.2,LEVEL 06 - ELECTRICAL DISTRIBUTION PANELS,42991.33333,42992.66667,D,Services,D50,Electrical,D5010,Electrical Service/Distribution,,,,,,26 00 00,Electrical,26 24 00,Switchboards And Panelboards
L6350,Not Started,L6340,15059 LMES-5.9.2,LEVEL 06 - PULL SECONDARY WIRE TO DISTRIBUTION PANELS,42993.33333,42999.66667,,,,,,,,,,,,26 00 00,Electrical,26 24 00,Switchboards And Panelboards
L6360,Not Started,L6350 L6160 L6150,15059 LMES-5.9.2,LEVEL 06 - PULL BRANCH WIRE,43000.33333,43006.66667,,,,,,,,,,,,26 00 00,Electrical,26 09 00,Instrumentation And Control For Electrical Systems
L6240,Not Started,L6210,15059 LMES-5.9.2,LEVEL 06 - HVAC DUCTWORK,43006.33333,43012.66667,D,Services,D30,HVAC,D3040,Distribution Systems,D3040100,Air Distribution Systems,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 31 00,HVAC Ducts And Casings
L6210,Not Started,L6130 L6220 L6220,15059 LMES-5.9.2,LEVEL 06 - FAN COIL UNITS,42999.33333,43005.66667,,,,,,,,,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 34 00,HVAC Fans
L6220,Not Started,L6200 L6200,15059 LMES-5.9.2,LEVEL 06 - HYDRONIC PIPING,42999.33333,43005.66667,D,Services,D30,HVAC,D3040,Distribution Systems,,,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 21 00,Hydronic Piping And Pumps
L6430,Not Started,L6330 L6400 L6410,15059 LMES-5.9.2,LEVEL 06 - PLUMBING FIXTURES,43165.33333,43178.66667,D,Services,D20,Plumbing,D2010,Plumbing Fixtures,,,,,,22 00 00,Plumbing,22 41 00,Residential Plumbing Fixtures
L6150,Not Started,L6130 L5160,15059 LMES-5.9.2,LEVEL 06 - ELECTRICAL WALL ROUGH IN,42989.33333,42993.66667,D,Services,D50,Electrical,D5090,Other Electrical Systems,D5090400,General Construction Items (Elect.),,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L6230,Not Started,L6210 L6360,15059 LMES-5.9.2,LEVEL 06 - MEP EQUIPMENT CONNECTION,43007.33333,43013.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L6250,Not Started,L6240 L6220,15059 LMES-5.9.2,LEVEL 06 - INSULATE PLUMBING/ HVAC,43013.33333,43019.66667,D,Services,D20,Plumbing,D2030,Sanitary Waste,D2030500,Pipe Insulation,,,,22 00 00,Plumbing,22 07 00,Plumbing Insulation
L6160,Not Started,L6150 L6340,15059 LMES-5.9.2,LEVEL 06 - ELECTRICAL OH ROUGH IN,42993.33333,42999.66667,D,Services,D50,Electrical,D5090,Other Electrical Systems,D5090400,General Construction Items (Elect.),,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L6320,Not Started,L6230 L6300 L11690 L9150,15059 LMES-5.9.2,LEVEL 06 - TEMP CONTROLLED AIR,43035.33333,43035.66667,,,,,,,,,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 21 00,Hydronic Piping And Pumps
L6370,Not Started,L6350 L11690 L6360 L6440 L6390,15059 LMES-5.9.2,LEVEL 06 - PERMANENT POWER,43035.33333,43035.66667,,,,,,,,,,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L6410,Not Started,L6300 L6380,15059 LMES-5.9.2,LEVEL 06 - WALL COVERINGS,43158.33333,43164.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010130,Wall Finishes - Coverings,,09 00 00,Finishes,09 72 00,Wall Coverings
L6510,Not Started,L7510,15059 LMES-5.9.2,LEVEL 06 - EIFS- FINISH COAT,43104.33333,43110.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,07 00 00,Thermal and Moisture Protection,07 24 00,Exterior Insulation and Finish Systems
L6180,Not Started,L6110 L5180 L6130,15059 LMES-5.9.2,LEVEL 06 - FIRE PROTECTION MAINS,43000.33333,43004.66667,,,,,,,,,,,,21 00 00,Fire Suppression,21 12 00,Fire-Suppression Standpipes
L7000,Not Started,L6070 L6070 AP033070,15059 LMES-5.9.3,LEVEL 07 - INSTALL SOFFIT FORMS,42937.33333,42941.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030100,Applied Ceiling Finishes,C3030140,Ceiling Finishes - Paneling,,03 00 00,Concrete,03 11 00,Concrete Forming
L7010,Not Started,L7000,15059 LMES-5.9.3,LEVEL 07 - PERIMETER FORM/ MEP SLEEVES,42937.33333,42941.66667,,,,,,,,,,,,03 00 00,Concrete,03 15 00,Concrete Accessories
L7020,Not Started,L7010 FB033070,15059 LMES-5.9.3,LEVEL 07 - SLAB REINFORCING,42940.33333,42942.66667,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010400,Upper Floor Framing - Systems,B1010410,CIP Slabs - One Way,,03 00 00,Concrete,03 21 00,Reinforcing Bars
L7040,Not Started,L7020 L7030,15059 LMES-5.9.3,LEVEL 07 - SLAB POUR/ CURE,42943.33333,42950.66667,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010400,Upper Floor Framing - Systems,B1010410,CIP Slabs - One Way,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L7060,Not Started,L7040,15059 LMES-5.9.3,LEVEL 07 - STRESS P.T.,42951.33333,42951.66667,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010400,Upper Floor Framing - Systems,B1010410,CIP Slabs - One Way,,03 00 00,Concrete,03 23 00,Stressed Tendons Reinforcing
L7050,Not Started,L7040,15059 LMES-5.9.3,LEVEL 07 - COLUMNS & SHEARWALLS/ STRIP PERIMETER FORM,42944.33333,42948.66667,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010200,Upper Floor Framing - Vertical Elements,,,,03 00 00,Concrete,03 11 00,Concrete Forming
L7070,Not Started,L7060 L7050,15059 LMES-5.9.3,LEVEL 07 - STRIP FORMS,42954.33333,42956.66667,,,,,,,,,,,,03 00 00,Concrete,03 11 00,Concrete Forming
L7090,Not Started,L9070 L9090 L6090 L8-1070 L8-2070,15059 LMES-5.9.3,LEVEL 07 - GRIND L8 SOFFIT,42962.33333,42964.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030100,Applied Ceiling Finishes,C3030140,Ceiling Finishes - Paneling,,03 00 00,Concrete,03 11 00,Concrete Forming
L7120,Not Started,L7090 L9090 L6120 L7100,15059 LMES-5.9.3,LEVEL 07 - EXTERIOR FRAMING,42993.33333,43006.66667,,,,,,,,,,,,05 00 00,Metals,05 42 00,Cold-Formed Metal Joist Framing
L7130,Not Started,L7090 L7120 L7100 L7-7000,15059 LMES-5.9.3,LEVEL 07 - FRAME INTERIOR PARTITIONS,42997.33333,43017.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010185,Partition Components - Metal Framing,,05 00 00,Metals,05 42 00,Cold-Formed Metal Joist Framing
L7140,Not Started,L7120 L6140,15059 LMES-5.9.3,LEVEL 07 - SHEATHING/ WATERPROOFING,43005.33333,43018.66667,,,,,,,,,,,,06 00 00,Wood Plastics and Composites,06 16 00,Sheathing
L7200,Not Started,L7130 L6200,15059 LMES-5.9.3,LEVEL 07 - WALL/ OVERHEAD PLUMBING ROUGH IN,43006.33333,43019.66667,D,Services,D20,Plumbing,D2090,Other Plumbing Systems,D2090900,Misc. Other Plumbing Systems,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L7170,Not Started,L7140 L6170,15059 LMES-5.9.3,LEVEL 07 - EIFS-FOAM,43019.33333,43032.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,07 00 00,Thermal and Moisture Protection,07 24 00,Exterior Insulation and Finish Systems
L7260,Not Started,L7181 L7150 L7250 L7200 L9140 L7140 L8140 L9140 L7210 L7190,15059 LMES-5.9.3,LEVEL 07 - INSTALL GWB @ PARTITIONS,43047.33333,43069.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L7190,Not Started,L7170,15059 LMES-5.9.3,LEVEL 07 - WINDOWS,43033.33333,43046.66667,B,Shell,B20,Exterior Enclosure,B2020,Exterior Windows,B2020100,Windows,B2020110,Windows - Aluminum,,08 00 00,Openings,08 51 00,Metal Windows
L7270,Not Started,L7260 L7200,15059 LMES-5.9.3,LEVEL 07 - CEILING  FRAMING,43020.33333,43033.66667,,,,,,,,,,,,05 00 00,Metals,05 42 00,Cold-Formed Metal Joist Framing
L7310,Not Started,L7260 L7300,15059 LMES-5.9.3,LEVEL 07 - TUBS/ SHOWERS,43137.33333,43150.66667,D,Services,D20,Plumbing,D2010,Plumbing Fixtures,D2010700,Showers,D2010710,Showers,,22 00 00,Plumbing,22 41 00,Residential Plumbing Fixtures
L7280,Not Started,L7270,15059 LMES-5.9.3,LEVEL 07 - CEILING  MEP ROUGH IN,43041.33333,43047.66667,C,Interiors,C30,Interior Finishes,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L7330,Not Started,L7310 L7300,15059 LMES-5.9.3,LEVEL 07 - WALL/ FLOOR TILE,43151.33333,43164.66667,C,Interiors,C30,Interior Finishes,,,,,,,,09 00 00,Finishes,09 30 00,Tiling
L7290,Not Started,L7280 L7181 L7250 L7160,15059 LMES-5.9.3,LEVEL 07 - INSTALL GWB @ COFFER CEILINGS,43103.33333,43116.66667,C,Interiors,C30,Interior Finishes,C3030,Ceiling Finishes,C3030200,Suspended Ceilings,C3030220,Suspended Ceilings - Gypsum Board,,09 00 00,Finishes,09 29 00,Gypsum Board
L7300,Not Started,L7290 L7260 L6300,15059 LMES-5.9.3,LEVEL 07 - TAPE AND FLOAT,43133.33333,43153.66667,C,Interiors,C10,Interior Construction,C1010,Partitions,C1010100,Fixed Partitions,C1010145,Partitions - Drywall w/ Metal Stud,,09 00 00,Finishes,09 29 00,Gypsum Board
L7380,Not Started,L7330 L7300 L7320 L7330 L6380,15059 LMES-5.9.3,LEVEL 07 - PAINT,43158.33333,43171.66667,C,Interiors,C30,Interior Finishes,C3010,Wall Finishes,C3010100,Wall Finishes,C3010110,Wall Finishes - Paint,,09 00 00,Finishes,09 91 00,Painting
L7390,Not Started,L7380 L7360,15059 LMES-5.9.3,LEVEL 07 - MEP TRIM @ CEILING COFFERS,43172.33333,43178.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L7400,Not Started,L7380 L7330 L7320,15059 LMES-5.9.3,LEVEL 07 - MILLWORK - LEVEL 07,43172.33333,43185.66667,,,,,,,,,,,,06 00 00,Wood Plastics and Composites,06 22 00,Millwork
L7440,Not Started,L7330 L7400 L7390 L7360 L7430 L7410 L7505,15059 LMES-5.9.3,LEVEL 07 - MEP TRIM OUT,43186.33333,43192.66667,,,,,,,,,,,,22 00 00,Plumbing,22 05 00,Common Work Results For Plumbing
L7450,Not Started,L7390 L7440 L7310 L7420 L7470,15059 LMES-5.9.3,LEVEL 07 - FLOORING,43193.33333,43206.66667,C,Interiors,C30,Interior Finishes,C3020,Floor Finishes,C3020400,Flooring,,,,09 00 00,Finishes,09 64 00,Wood Flooring
L7460,Not Started,L7440 L7380 FB081700 FB081700,15059 LMES-5.9.3,LEVEL 07 - DOORS/HARDWARE,43193.33333,43206.66667,C,Interiors,C10,Interior Construction,C1020,Interior Doors,,,,,,08 00 00,Openings,08 14 00,Wood Doors
L7470,Not Started,L7330 L7440,15059 LMES-5.9.3,LEVEL 07 - ACCESSORIES,43186.33333,43192.66667,,,,,,,,,,,,,,,
L7480,Not Started,L7450 L7460 L7470 C1110 LE7000 L7-9560 L7-9550 L7-9345 L7-9370 L7-9375 L7-9180 L7-9155 L7-9160 LE10170,15059 LMES-5.9.3,LEVEL 07 - PUNCHLIST,43186.33333,43192.66667,,,,,,,,,,,,01 00 00,General Requirements,01 45 00,Quality Control
L7100,Not Started,L6100 L9070 L9090,15059 LMES-5.19,STAIR 01 LEVEL 07 - INSTALL STAIRS,42964.33333,42965.66667,C,Interiors,C20,Stairs,C2010,Stair Construction,C2010100,Regular Stairs,C2010130,Stairs - Steel,,05 00 00,Metals,05 51 00,Metal Stairs
L7030,Not Started,L7020,15059 LMES-5.9.3,LEVEL 07 - SLAB ELECTRICAL ROUGH IN,42940.33333,42942.66667,D,Services,D50,Electrical,D5090,Other Electrical Systems,D5090400,General Construction Items (Elect.),,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
